match_id,player,team,batting_points,bowling_points,fielding_points,total_points
729313,V Kohli,Royal Challengers Bengaluru,8.0,0.0,0.0,12.0
729313,V Sehwag,Punjab Kings,52.0,0.0,0.0,56.0
729313,VR Aaron,Royal Challengers Bengaluru,11.0,59.0,0.0,74.0
729313,WP Saha,Punjab Kings,2.0,0.0,16.0,22.0
729313,YS Chahal,Royal Challengers Bengaluru,0.0,58.0,0.0,62.0
729313,YV Takawale,Royal Challengers Bengaluru,-2.0,0.0,0.0,2.0
729313,Yuvraj Singh,Royal Challengers Bengaluru,57.0,3.0,0.0,64.0
729315,AM Rahane,Rajasthan Royals,110.0,0.0,0.0,114.0
729315,G Gambhir,Kolkata Knight Riders,65.0,0.0,0.0,69.0
729315,Iqbal Abdulla,Rajasthan Royals,0.0,2.0,8.0,14.0
729315,JH Kallis,Kolkata Knight Riders,17.0,3.0,0.0,24.0
729315,JP Faulkner,Rajasthan Royals,2.0,164.0,0.0,170.0
729315,KK Nair,Rajasthan Royals,1.0,0.0,8.0,13.0
729315,KW Richardson,Rajasthan Royals,0.0,61.0,0.0,65.0
729315,M Morkel,Kolkata Knight Riders,0.0,35.0,0.0,39.0
729315,MK Pandey,Kolkata Knight Riders,47.0,0.0,12.0,63.0
729315,MS Bisla,Kolkata Knight Riders,3.0,0.0,8.0,15.0
729315,PP Chawla,Kolkata Knight Riders,-2.0,6.0,0.0,8.0
729315,PV Tambe,Rajasthan Royals,0.0,65.0,0.0,69.0
729315,R Bhatia,Rajasthan Royals,0.0,31.0,0.0,35.0
729315,R Vinay Kumar,Kolkata Knight Riders,-2.0,96.0,0.0,98.0
729315,RV Uthappa,Kolkata Knight Riders,-2.0,0.0,0.0,2.0
729315,SA Yadav,Kolkata Knight Riders,53.0,0.0,8.0,65.0
729315,SP Narine,Kolkata Knight Riders,1.0,9.0,0.0,14.0
729315,SPD Smith,Rajasthan Royals,32.0,0.0,28.0,64.0
729315,SR Watson,Rajasthan Royals,67.0,6.0,0.0,77.0
729315,STR Binny,Rajasthan Royals,-2.0,1.0,0.0,3.0
729315,SV Samson,Rajasthan Royals,36.0,0.0,24.0,64.0
729315,Shakib Al Hasan,Kolkata Knight Riders,47.0,41.0,0.0,92.0
729317,A Mishra,Sunrisers Hyderabad,0.0,5.0,0.0,9.0
729317,AJ Finch,Sunrisers Hyderabad,28.0,0.0,0.0,32.0
729317,AP Tare,Mumbai Indians,11.0,0.0,0.0,15.0
729317,AT Rayudu,Mumbai Indians,59.0,0.0,0.0,63.0
729317,B Kumar,Sunrisers Hyderabad,0.0,74.0,0.0,78.0
729317,BR Dunk,Mumbai Indians,36.0,0.0,8.0,48.0
729317,CJ Anderson,Mumbai Indians,1.0,53.0,0.0,58.0
729317,CM Gautam,Mumbai Indians,8.0,0.0,16.0,28.0
729317,DA Warner,Sunrisers Hyderabad,101.0,0.0,8.0,113.0
729317,DJG Sammy,Sunrisers Hyderabad,20.0,35.0,0.0,59.0
729317,DW Steyn,Sunrisers Hyderabad,0.0,65.0,0.0,69.0
729317,Harbhajan Singh,Mumbai Indians,1.0,9.0,8.0,22.0
729317,IK Pathan,Sunrisers Hyderabad,1.0,62.0,0.0,67.0
729317,KA Pollard,Mumbai Indians,138.0,3.0,8.0,153.0
729317,KL Rahul,Sunrisers Hyderabad,62.0,0.0,0.0,66.0
729317,KV Sharma,Sunrisers Hyderabad,0.0,8.0,0.0,12.0
729317,NV Ojha,Sunrisers Hyderabad,18.0,0.0,16.0,38.0
729317,PP Ojha,Mumbai Indians,0.0,3.0,0.0,7.0
729317,RG Sharma,Mumbai Indians,1.0,0.0,0.0,5.0
729317,S Dhawan,Sunrisers Hyderabad,10.0,0.0,8.0,22.0
729317,SL Malinga,Mumbai Indians,0.0,32.0,0.0,36.0
729317,Z Khan,Mumbai Indians,1.0,58.0,0.0,63.0
733971,AD Russell,Kolkata Knight Riders,1.0,27.0,0.0,32.0
733971,BB McCullum,Chennai Super Kings,96.0,0.0,8.0,108.0
733971,BW Hilfenhaus,Chennai Super Kings,0.0,35.0,0.0,39.0
733971,DR Smith,Chennai Super Kings,30.0,0.0,0.0,34.0
733971,F du Plessis,Chennai Super Kings,0.0,0.0,8.0,12.0
733971,G Gambhir,Kolkata Knight Riders,10.0,0.0,0.0,14.0
733971,IC Pandey,Chennai Super Kings,0.0,3.0,0.0,7.0
733971,JH Kallis,Kolkata Knight Riders,8.0,1.0,0.0,13.0
733971,M Manhas,Chennai Super Kings,0.0,0.0,8.0,12.0
733971,MK Pandey,Kolkata Knight Riders,1.0,0.0,0.0,5.0
733971,MM Sharma,Chennai Super Kings,0.0,102.0,8.0,114.0
733971,MS Dhoni,Chennai Super Kings,32.0,0.0,20.0,56.0
733971,PP Chawla,Kolkata Knight Riders,1.0,6.0,0.0,11.0
733971,R Ashwin,Chennai Super Kings,0.0,36.0,0.0,40.0
733971,R Vinay Kumar,Kolkata Knight Riders,0.0,5.0,0.0,9.0
733971,RA Jadeja,Chennai Super Kings,27.0,130.0,0.0,161.0
733971,RV Uthappa,Kolkata Knight Riders,77.0,0.0,0.0,81.0
733971,SA Yadav,Kolkata Knight Riders,8.0,0.0,8.0,20.0
733971,SK Raina,Chennai Super Kings,57.0,2.0,0.0,63.0
733971,SP Narine,Kolkata Knight Riders,1.0,7.0,0.0,12.0
733971,Shakib Al Hasan,Kolkata Knight Riders,-2.0,70.0,0.0,72.0
733971,YK Pathan,Kolkata Knight Riders,73.0,0.0,8.0,85.0
733973,AP Tare,Mumbai Indians,26.0,0.0,0.0,30.0
733973,AR Patel,Punjab Kings,0.0,5.0,0.0,9.0
733973,AT Rayudu,Mumbai Indians,16.0,0.0,0.0,20.0
733973,BR Dunk,Mumbai Indians,9.0,0.0,16.0,29.0
733973,CA Pujara,Punjab Kings,35.0,0.0,0.0,39.0
733973,CJ Anderson,Mumbai Indians,63.0,30.0,8.0,105.0
733973,CM Gautam,Mumbai Indians,57.0,0.0,8.0,69.0
733973,DA Miller,Punjab Kings,26.0,0.0,8.0,38.0
733973,GJ Bailey,Punjab Kings,23.0,0.0,0.0,27.0
733973,GJ Maxwell,Punjab Kings,81.0,0.0,0.0,85.0
733973,Harbhajan Singh,Mumbai Indians,0.0,56.0,0.0,60.0
733973,JJ Bumrah,Mumbai Indians,0.0,13.0,0.0,17.0
733973,KA Pollard,Mumbai Indians,52.0,1.0,0.0,57.0
733973,L Balaji,Punjab Kings,0.0,33.0,0.0,37.0
733973,MG Johnson,Punjab Kings,-2.0,11.0,0.0,13.0
733973,R Dhawan,Punjab Kings,0.0,70.0,0.0,74.0
733973,RG Sharma,Mumbai Indians,71.0,0.0,12.0,87.0
733973,SL Malinga,Mumbai Indians,0.0,36.0,0.0,40.0
733973,Sandeep Sharma,Punjab Kings,0.0,69.0,0.0,73.0
733973,V Sehwag,Punjab Kings,1.0,0.0,0.0,5.0
733973,WP Saha,Punjab Kings,101.0,0.0,16.0,121.0
733973,Z Khan,Mumbai Indians,0.0,34.0,0.0,38.0
733975,AM Rahane,Rajasthan Royals,20.0,0.0,0.0,24.0
733975,DS Kulkarni,Rajasthan Royals,0.0,6.0,0.0,10.0
733975,JD Unadkat,Delhi Capitals,0.0,7.0,0.0,11.0
733975,JP Duminy,Delhi Capitals,65.0,0.0,0.0,69.0
733975,JP Faulkner,Rajasthan Royals,0.0,58.0,0.0,62.0
733975,KD Karthik,Delhi Capitals,12.0,0.0,12.0,28.0
733975,KK Nair,Rajasthan Royals,125.0,0.0,0.0,129.0
733975,KM Jadhav,Delhi Capitals,52.0,0.0,0.0,56.0
733975,KP Pietersen,Delhi Capitals,22.0,0.0,0.0,26.0
733975,KW Richardson,Rajasthan Royals,0.0,33.0,0.0,37.0
733975,M Vijay,Delhi Capitals,17.0,0.0,8.0,29.0
733975,Mohammed Shami,Delhi Capitals,0.0,43.0,0.0,47.0
733975,PV Tambe,Rajasthan Royals,0.0,58.0,0.0,62.0
733975,Q de Kock,Delhi Capitals,72.0,0.0,0.0,76.0
733975,R Bhatia,Rajasthan Royals,23.0,4.0,8.0,39.0
733975,R Sharma,Delhi Capitals,0.0,4.0,0.0,8.0
733975,S Nadeem,Delhi Capitals,0.0,34.0,0.0,38.0
733975,SPD Smith,Rajasthan Royals,0.0,0.0,8.0,12.0
733975,SR Watson,Rajasthan Royals,28.0,2.0,8.0,42.0
733975,STR Binny,Rajasthan Royals,0.0,1.0,8.0,13.0
733975,SV Samson,Rajasthan Royals,58.0,0.0,0.0,62.0
733975,WD Parnell,Delhi Capitals,0.0,35.0,0.0,39.0
733977,AB Dinda,Royal Challengers Bengaluru,0.0,35.0,0.0,39.0
733977,AB de Villiers,Royal Challengers Bengaluru,173.0,0.0,8.0,185.0
733977,AJ Finch,Sunrisers Hyderabad,23.0,0.0,12.0,39.0
733977,B Kumar,Sunrisers Hyderabad,0.0,76.0,0.0,80.0
733977,CH Gayle,Royal Challengers Bengaluru,55.0,0.0,8.0,67.0
733977,DA Warner,Sunrisers Hyderabad,103.0,0.0,0.0,107.0
733977,DJG Sammy,Sunrisers Hyderabad,14.0,3.0,8.0,29.0
733977,DW Steyn,Sunrisers Hyderabad,0.0,10.0,0.0,14.0
733977,HV Patel,Royal Challengers Bengaluru,1.0,34.0,0.0,39.0
733977,I Sharma,Sunrisers Hyderabad,0.0,6.0,0.0,10.0
733977,IK Pathan,Sunrisers Hyderabad,8.0,32.0,0.0,44.0
733977,KL Rahul,Sunrisers Hyderabad,10.0,0.0,0.0,14.0
733977,KV Sharma,Sunrisers Hyderabad,1.0,101.0,0.0,106.0
733977,MA Starc,Royal Challengers Bengaluru,5.0,69.0,16.0,94.0
733977,MC Henriques,Sunrisers Hyderabad,0.0,0.0,8.0,12.0
733977,NV Ojha,Sunrisers Hyderabad,25.0,0.0,8.0,37.0
733977,PA Patel,Royal Challengers Bengaluru,3.0,0.0,8.0,15.0
733977,RR Rossouw,Royal Challengers Bengaluru,18.0,0.0,0.0,22.0
733977,S Dhawan,Sunrisers Hyderabad,57.0,0.0,0.0,61.0
733977,V Kohli,Royal Challengers Bengaluru,-2.0,0.0,0.0,2.0
733977,VR Aaron,Royal Challengers Bengaluru,0.0,60.0,0.0,64.0
733977,YS Chahal,Royal Challengers Bengaluru,0.0,6.0,0.0,10.0
733977,Yuvraj Singh,Royal Challengers Bengaluru,24.0,0.0,0.0,28.0
733979,AD Russell,Kolkata Knight Riders,1.0,29.0,0.0,34.0
733979,AM Rahane,Rajasthan Royals,52.0,0.0,0.0,56.0
733979,G Gambhir,Kolkata Knight Riders,92.0,0.0,0.0,96.0
733979,JP Faulkner,Rajasthan Royals,1.0,7.0,0.0,12.0
733979,KK Nair,Rajasthan Royals,70.0,0.0,0.0,74.0
733979,MK Pandey,Kolkata Knight Riders,-2.0,0.0,8.0,10.0
733979,PV Tambe,Rajasthan Royals,0.0,94.0,0.0,98.0
733979,R Bhatia,Rajasthan Royals,12.0,1.0,8.0,25.0
733979,R Tewatia,Rajasthan Royals,0.0,2.0,0.0,6.0
733979,R Vinay Kumar,Kolkata Knight Riders,0.0,58.0,0.0,62.0
733979,RN ten Doeschate,Kolkata Knight Riders,-2.0,3.0,8.0,13.0
733979,RV Uthappa,Kolkata Knight Riders,111.0,0.0,12.0,127.0
733979,SA Yadav,Kolkata Knight Riders,9.0,0.0,16.0,29.0
733979,SP Narine,Kolkata Knight Riders,0.0,59.0,12.0,75.0
733979,SPD Smith,Rajasthan Royals,3.0,0.0,0.0,7.0
733979,SR Watson,Rajasthan Royals,55.0,99.0,0.0,158.0
733979,STR Binny,Rajasthan Royals,17.0,0.0,0.0,21.0
733979,SV Samson,Rajasthan Royals,53.0,0.0,20.0,77.0
733979,Shakib Al Hasan,Kolkata Knight Riders,31.0,33.0,0.0,68.0
733979,TG Southee,Rajasthan Royals,0.0,6.0,0.0,10.0
733979,UT Yadav,Kolkata Knight Riders,0.0,5.0,0.0,9.0
733979,YK Pathan,Kolkata Knight Riders,-2.0,0.0,0.0,2.0
733981,BB McCullum,Chennai Super Kings,56.0,0.0,0.0,60.0
733981,BW Hilfenhaus,Chennai Super Kings,0.0,38.0,0.0,42.0
733981,DR Smith,Chennai Super Kings,155.0,1.0,0.0,160.0
733981,F du Plessis,Chennai Super Kings,0.0,0.0,8.0,12.0
733981,IC Pandey,Chennai Super Kings,0.0,10.0,8.0,22.0
733981,JD Unadkat,Delhi Capitals,0.0,7.0,0.0,11.0
733981,JP Duminy,Delhi Capitals,52.0,0.0,0.0,56.0
733981,KD Karthik,Delhi Capitals,93.0,0.0,0.0,97.0
733981,KM Jadhav,Delhi Capitals,53.0,0.0,0.0,57.0
733981,KP Pietersen,Delhi Capitals,-2.0,0.0,0.0,2.0
733981,LR Shukla,Delhi Capitals,-2.0,36.0,0.0,38.0
733981,M Vijay,Delhi Capitals,53.0,0.0,16.0,73.0
733981,MM Sharma,Chennai Super Kings,0.0,65.0,8.0,77.0
733981,MS Dhoni,Chennai Super Kings,22.0,0.0,0.0,26.0
733981,Mohammed Shami,Delhi Capitals,0.0,8.0,0.0,12.0
733981,Q de Kock,Delhi Capitals,48.0,0.0,0.0,52.0
733981,R Ashwin,Chennai Super Kings,0.0,29.0,0.0,33.0
733981,RA Jadeja,Chennai Super Kings,0.0,35.0,0.0,39.0
733981,S Nadeem,Delhi Capitals,0.0,10.0,0.0,14.0
733981,SK Raina,Chennai Super Kings,81.0,0.0,12.0,97.0
733981,WD Parnell,Delhi Capitals,0.0,36.0,0.0,40.0
733983,AB Dinda,Royal Challengers Bengaluru,2.0,39.0,0.0,45.0
733983,AB de Villiers,Royal Challengers Bengaluru,17.0,0.0,0.0,21.0
733983,AT Rayudu,Mumbai Indians,13.0,0.0,0.0,17.0
733983,BR Dunk,Mumbai Indians,23.0,0.0,0.0,27.0
733983,CH Gayle,Royal Challengers Bengaluru,72.0,0.0,0.0,76.0
733983,CJ Anderson,Mumbai Indians,12.0,0.0,8.0,24.0
733983,CM Gautam,Mumbai Indians,60.0,0.0,0.0,64.0
733983,HV Patel,Royal Challengers Bengaluru,12.0,35.0,0.0,51.0
733983,Harbhajan Singh,Mumbai Indians,0.0,76.0,0.0,80.0
733983,JJ Bumrah,Mumbai Indians,0.0,78.0,0.0,82.0
733983,KA Pollard,Mumbai Indians,71.0,33.0,20.0,128.0
733983,MA Starc,Royal Challengers Bengaluru,9.0,31.0,0.0,44.0
733983,P Suyal,Mumbai Indians,0.0,33.0,0.0,37.0
733983,PA Patel,Royal Challengers Bengaluru,50.0,0.0,20.0,74.0
733983,RG Sharma,Mumbai Indians,103.0,0.0,8.0,115.0
733983,RR Rossouw,Royal Challengers Bengaluru,40.0,0.0,0.0,44.0
733983,SL Malinga,Mumbai Indians,0.0,60.0,0.0,64.0
733983,V Kohli,Royal Challengers Bengaluru,59.0,0.0,8.0,71.0
733983,VR Aaron,Royal Challengers Bengaluru,11.0,36.0,0.0,51.0
733983,YS Chahal,Royal Challengers Bengaluru,0.0,31.0,0.0,35.0
733983,Yuvraj Singh,Royal Challengers Bengaluru,6.0,2.0,8.0,20.0
733985,G Gambhir,Kolkata Knight Riders,109.0,0.0,8.0,121.0
733985,JH Kallis,Kolkata Knight Riders,18.0,33.0,8.0,63.0
733985,JP Duminy,Delhi Capitals,62.0,1.0,0.0,67.0
733985,KD Karthik,Delhi Capitals,62.0,0.0,8.0,74.0
733985,KM Jadhav,Delhi Capitals,48.0,0.0,0.0,52.0
733985,KP Pietersen,Delhi Capitals,10.0,0.0,0.0,14.0
733985,LR Shukla,Delhi Capitals,14.0,2.0,0.0,20.0
733985,M Vijay,Delhi Capitals,38.0,0.0,0.0,42.0
733985,MK Pandey,Kolkata Knight Riders,31.0,0.0,0.0,35.0
733985,Mohammed Shami,Delhi Capitals,0.0,8.0,0.0,12.0
733985,Q de Kock,Delhi Capitals,18.0,0.0,0.0,22.0
733985,R Vinay Kumar,Kolkata Knight Riders,0.0,3.0,0.0,7.0
733985,RV Uthappa,Kolkata Knight Riders,77.0,0.0,12.0,93.0
733985,S Kaul,Delhi Capitals,0.0,2.0,0.0,6.0
733985,S Nadeem,Delhi Capitals,0.0,1.0,0.0,5.0
733985,SA Yadav,Kolkata Knight Riders,0.0,2.0,0.0,6.0
733985,SP Narine,Kolkata Knight Riders,0.0,39.0,8.0,51.0
733985,Shakib Al Hasan,Kolkata Knight Riders,0.0,62.0,0.0,66.0
733985,UT Yadav,Kolkata Knight Riders,0.0,34.0,0.0,38.0
733985,WD Parnell,Delhi Capitals,0.0,69.0,0.0,73.0
733987,AR Patel,Punjab Kings,0.0,4.0,0.0,8.0
733987,BB McCullum,Chennai Super Kings,49.0,0.0,0.0,53.0
733987,BW Hilfenhaus,Chennai Super Kings,0.0,43.0,0.0,47.0
733987,DA Miller,Punjab Kings,83.0,0.0,8.0,95.0
733987,DR Smith,Chennai Super Kings,8.0,37.0,0.0,49.0
733987,F du Plessis,Chennai Super Kings,94.0,0.0,0.0,98.0
733987,GJ Bailey,Punjab Kings,80.0,0.0,8.0,92.0
733987,GJ Maxwell,Punjab Kings,174.0,27.0,0.0,205.0
733987,IC Pandey,Chennai Super Kings,0.0,7.0,8.0,19.0
733987,M Kartik,Punjab Kings,0.0,30.0,8.0,42.0
733987,M Manhas,Chennai Super Kings,14.0,0.0,0.0,18.0
733987,MG Johnson,Punjab Kings,19.0,59.0,20.0,102.0
733987,MM Sharma,Chennai Super Kings,0.0,61.0,0.0,65.0
733987,MS Dhoni,Chennai Super Kings,29.0,0.0,0.0,33.0
733987,Mandeep Singh,Punjab Kings,3.0,0.0,0.0,7.0
733987,R Ashwin,Chennai Super Kings,19.0,2.0,0.0,25.0
733987,R Dhawan,Punjab Kings,0.0,35.0,0.0,39.0
733987,RA Jadeja,Chennai Super Kings,29.0,2.0,8.0,43.0
733987,SK Raina,Chennai Super Kings,57.0,0.0,0.0,61.0
733987,Sandeep Sharma,Punjab Kings,0.0,33.0,0.0,37.0
733987,V Sehwag,Punjab Kings,60.0,0.0,0.0,64.0
733989,A Mishra,Sunrisers Hyderabad,-2.0,13.0,0.0,15.0
733989,AJ Finch,Sunrisers Hyderabad,13.0,0.0,8.0,25.0
733989,AM Rahane,Rajasthan Royals,-2.0,0.0,16.0,18.0
733989,B Kumar,Sunrisers Hyderabad,-2.0,125.0,0.0,127.0
733989,DA Warner,Sunrisers Hyderabad,6.0,0.0,28.0,38.0
733989,DS Kulkarni,Rajasthan Royals,11.0,6.0,0.0,21.0
733989,DW Steyn,Sunrisers Hyderabad,13.0,61.0,8.0,86.0
733989,IK Pathan,Sunrisers Hyderabad,29.0,54.0,8.0,95.0
733989,JP Faulkner,Rajasthan Royals,4.0,59.0,0.0,67.0
733989,KK Nair,Rajasthan Royals,24.0,0.0,0.0,28.0
733989,KL Rahul,Sunrisers Hyderabad,26.0,0.0,0.0,30.0
733989,KV Sharma,Sunrisers Hyderabad,-2.0,39.0,0.0,41.0
733989,KW Richardson,Rajasthan Royals,1.0,8.0,0.0,13.0
733989,MC Henriques,Sunrisers Hyderabad,13.0,30.0,0.0,47.0
733989,NV Ojha,Sunrisers Hyderabad,21.0,0.0,16.0,41.0
733989,PV Tambe,Rajasthan Royals,3.0,32.0,0.0,39.0
733989,R Bhatia,Rajasthan Royals,4.0,101.0,0.0,109.0
733989,S Dhawan,Sunrisers Hyderabad,65.0,0.0,0.0,69.0
733989,SPD Smith,Rajasthan Royals,22.0,0.0,0.0,26.0
733989,SR Watson,Rajasthan Royals,15.0,94.0,0.0,113.0
733989,STR Binny,Rajasthan Royals,12.0,0.0,0.0,16.0
733989,SV Samson,Rajasthan Royals,26.0,0.0,44.0,74.0
733991,AB de Villiers,Royal Challengers Bengaluru,95.0,0.0,8.0,107.0
733991,AR Patel,Punjab Kings,2.0,40.0,8.0,54.0
733991,CH Gayle,Royal Challengers Bengaluru,8.0,0.0,0.0,12.0
733991,DA Miller,Punjab Kings,124.0,0.0,8.0,136.0
733991,GJ Bailey,Punjab Kings,1.0,0.0,8.0,13.0
733991,GJ Maxwell,Punjab Kings,45.0,0.0,0.0,49.0
733991,HV Patel,Royal Challengers Bengaluru,10.0,53.0,0.0,67.0
733991,JA Morkel,Royal Challengers Bengaluru,28.0,37.0,8.0,77.0
733991,L Balaji,Punjab Kings,1.0,56.0,0.0,61.0
733991,MA Starc,Royal Challengers Bengaluru,49.0,75.0,8.0,136.0
733991,MG Johnson,Punjab Kings,26.0,37.0,0.0,67.0
733991,Mandeep Singh,Punjab Kings,29.0,0.0,8.0,41.0
733991,PA Patel,Royal Challengers Bengaluru,25.0,0.0,8.0,37.0
733991,S Rana,Royal Challengers Bengaluru,32.0,0.0,0.0,36.0
733991,Sandeep Sharma,Punjab Kings,0.0,94.0,0.0,98.0
733991,Shivam Sharma,Punjab Kings,8.0,62.0,0.0,74.0
733991,V Kohli,Royal Challengers Bengaluru,-2.0,0.0,8.0,10.0
733991,V Sehwag,Punjab Kings,54.0,0.0,8.0,66.0
733991,VR Aaron,Royal Challengers Bengaluru,27.0,33.0,0.0,64.0
733991,WP Saha,Punjab Kings,23.0,0.0,28.0,55.0
733991,YS Chahal,Royal Challengers Bengaluru,1.0,57.0,8.0,70.0
733991,Yuvraj Singh,Royal Challengers Bengaluru,3.0,1.0,0.0,8.0
733993,A Mishra,Sunrisers Hyderabad,0.0,56.0,0.0,60.0
733993,AJ Finch,Sunrisers Hyderabad,4.0,0.0,0.0,8.0
733993,B Kumar,Sunrisers Hyderabad,0.0,43.0,0.0,47.0
733993,DA Warner,Sunrisers Hyderabad,16.0,0.0,16.0,36.0
733993,DW Steyn,Sunrisers Hyderabad,0.0,61.0,8.0,73.0
733993,IK Pathan,Sunrisers Hyderabad,0.0,2.0,8.0,14.0
733993,Imran Tahir,Delhi Capitals,0.0,1.0,0.0,5.0
733993,JP Duminy,Delhi Capitals,4.0,0.0,8.0,16.0
733993,KD Karthik,Delhi Capitals,59.0,0.0,0.0,63.0
733993,KL Rahul,Sunrisers Hyderabad,0.0,0.0,8.0,12.0
733993,KM Jadhav,Delhi Capitals,5.0,0.0,0.0,9.0
733993,KP Pietersen,Delhi Capitals,67.0,0.0,0.0,71.0
733993,KV Sharma,Sunrisers Hyderabad,0.0,7.0,0.0,11.0
733993,LR Shukla,Delhi Capitals,31.0,0.0,0.0,35.0
733993,MA Agarwal,Delhi Capitals,41.0,0.0,0.0,45.0
733993,MC Henriques,Sunrisers Hyderabad,0.0,57.0,0.0,61.0
733993,Mohammed Shami,Delhi Capitals,0.0,3.0,0.0,7.0
733993,NV Ojha,Sunrisers Hyderabad,25.0,0.0,0.0,29.0
733993,Q de Kock,Delhi Capitals,7.0,0.0,0.0,11.0
733993,R Shukla,Delhi Capitals,2.0,34.0,0.0,40.0
733993,S Dhawan,Sunrisers Hyderabad,8.0,0.0,8.0,20.0
733993,S Kaul,Delhi Capitals,0.0,28.0,0.0,32.0
733995,AP Tare,Mumbai Indians,17.0,0.0,0.0,21.0
733995,AT Rayudu,Mumbai Indians,99.0,0.0,0.0,103.0
733995,BB McCullum,Chennai Super Kings,23.0,0.0,8.0,35.0
733995,CJ Anderson,Mumbai Indians,30.0,1.0,0.0,35.0
733995,CM Gautam,Mumbai Indians,17.0,0.0,12.0,33.0
733995,DR Smith,Chennai Super Kings,103.0,0.0,0.0,107.0
733995,F du Plessis,Chennai Super Kings,49.0,0.0,16.0,69.0
733995,Harbhajan Singh,Mumbai Indians,0.0,10.0,0.0,14.0
733995,IC Pandey,Chennai Super Kings,0.0,40.0,0.0,44.0
733995,JJ Bumrah,Mumbai Indians,0.0,7.0,0.0,11.0
733995,KA Pollard,Mumbai Indians,-2.0,28.0,0.0,30.0
733995,LMP Simmons,Mumbai Indians,66.0,0.0,8.0,78.0
733995,M Manhas,Chennai Super Kings,1.0,0.0,0.0,5.0
733995,MM Sharma,Chennai Super Kings,0.0,33.0,0.0,37.0
733995,MS Dhoni,Chennai Super Kings,32.0,0.0,0.0,36.0
733995,P Kumar,Mumbai Indians,0.0,69.0,12.0,85.0
733995,R Ashwin,Chennai Super Kings,0.0,86.0,0.0,90.0
733995,RA Jadeja,Chennai Super Kings,10.0,8.0,8.0,30.0
733995,RG Sharma,Mumbai Indians,23.0,0.0,0.0,27.0
733995,S Badree,Chennai Super Kings,0.0,35.0,0.0,39.0
733995,SK Raina,Chennai Super Kings,31.0,0.0,16.0,51.0
733995,SL Malinga,Mumbai Indians,0.0,105.0,0.0,109.0
733997,AR Patel,Punjab Kings,1.0,12.0,8.0,25.0
733997,DA Miller,Punjab Kings,17.0,0.0,0.0,21.0
733997,G Gambhir,Kolkata Knight Riders,99.0,0.0,0.0,103.0
733997,GJ Bailey,Punjab Kings,12.0,0.0,0.0,16.0
733997,GJ Maxwell,Punjab Kings,18.0,1.0,0.0,23.0
733997,JH Kallis,Kolkata Knight Riders,0.0,4.0,0.0,8.0
733997,M Morkel,Kolkata Knight Riders,0.0,74.0,8.0,86.0
733997,MG Johnson,Punjab Kings,24.0,5.0,0.0,33.0
733997,MK Pandey,Kolkata Knight Riders,52.0,0.0,0.0,56.0
733997,Mandeep Singh,Punjab Kings,-2.0,0.0,0.0,2.0
733997,P Awana,Punjab Kings,0.0,28.0,0.0,32.0
733997,PP Chawla,Kolkata Knight Riders,0.0,102.0,0.0,106.0
733997,R Dhawan,Punjab Kings,4.0,2.0,0.0,10.0
733997,RN ten Doeschate,Kolkata Knight Riders,0.0,3.0,0.0,7.0
733997,RV Uthappa,Kolkata Knight Riders,88.0,0.0,20.0,112.0
733997,SA Yadav,Kolkata Knight Riders,0.0,0.0,12.0,16.0
733997,SP Narine,Kolkata Knight Riders,0.0,58.0,0.0,62.0
733997,Sandeep Sharma,Punjab Kings,0.0,11.0,0.0,15.0
733997,UT Yadav,Kolkata Knight Riders,0.0,37.0,0.0,41.0
733997,V Sehwag,Punjab Kings,130.0,0.0,0.0,134.0
733997,WP Saha,Punjab Kings,27.0,0.0,0.0,31.0
733999,AB Dinda,Royal Challengers Bengaluru,0.0,6.0,0.0,10.0
733999,AB de Villiers,Royal Challengers Bengaluru,100.0,0.0,0.0,104.0
733999,AM Rahane,Rajasthan Royals,36.0,0.0,8.0,48.0
733999,CH Gayle,Royal Challengers Bengaluru,31.0,0.0,0.0,35.0
733999,JA Morkel,Royal Challengers Bengaluru,1.0,5.0,0.0,10.0
733999,JP Faulkner,Rajasthan Royals,75.0,34.0,0.0,113.0
733999,KK Nair,Rajasthan Royals,96.0,0.0,0.0,100.0
733999,KW Richardson,Rajasthan Royals,0.0,69.0,0.0,73.0
733999,MA Starc,Royal Challengers Bengaluru,0.0,5.0,0.0,9.0
733999,PA Patel,Royal Challengers Bengaluru,2.0,0.0,8.0,14.0
733999,PV Tambe,Rajasthan Royals,0.0,32.0,0.0,36.0
733999,R Bhatia,Rajasthan Royals,0.0,0.0,8.0,12.0
733999,R Tewatia,Rajasthan Royals,0.0,34.0,0.0,38.0
733999,RR Rossouw,Royal Challengers Bengaluru,0.0,0.0,8.0,12.0
733999,SPD Smith,Rajasthan Royals,92.0,0.0,0.0,96.0
733999,SR Watson,Rajasthan Royals,1.0,10.0,8.0,23.0
733999,STR Binny,Rajasthan Royals,1.0,0.0,0.0,5.0
733999,SV Samson,Rajasthan Royals,23.0,0.0,8.0,35.0
733999,V Kohli,Royal Challengers Bengaluru,8.0,0.0,0.0,12.0
733999,VH Zol,Royal Challengers Bengaluru,28.0,0.0,0.0,32.0
733999,VR Aaron,Royal Challengers Bengaluru,0.0,5.0,0.0,9.0
733999,YS Chahal,Royal Challengers Bengaluru,0.0,33.0,0.0,37.0
733999,Yuvraj Singh,Royal Challengers Bengaluru,165.0,130.0,0.0,299.0
734001,A Mishra,Sunrisers Hyderabad,0.0,3.0,0.0,7.0
