match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1473440,2,Chennai Super Kings,Mumbai Indians,14,2,RA Jadeja,WG Jacks,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,14,3,RA Jadeja,WG Jacks,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,14,4,RA Jadeja,WG Jacks,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,14,5,R Ravindra,WG Jacks,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,14,6,RA Jadeja,WG Jacks,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,15,1,RA Jadeja,Naman Dhir,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,15,2,R Ravindra,Naman Dhir,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,15,3,RA Jadeja,Naman Dhir,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,15,4,R Ravindra,Naman Dhir,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,15,5,RA Jadeja,Naman Dhir,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,15,6,R Ravindra,Naman Dhir,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,16,1,R Ravindra,TA Boult,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,16,2,RA Jadeja,TA Boult,R Ravindra,4,0,4,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,16,3,RA Jadeja,TA Boult,R Ravindra,2,0,2,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,16,4,RA Jadeja,TA Boult,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,16,5,R Ravindra,TA Boult,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,16,6,RA Jadeja,TA Boult,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,17,1,RA Jadeja,V Puthur,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,17,2,RA Jadeja,V Puthur,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,17,3,R Ravindra,V Puthur,RA Jadeja,6,0,6,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,17,4,R Ravindra,V Puthur,RA Jadeja,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,17,5,RA Jadeja,V Puthur,R Ravindra,1,0,1,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,17,6,R Ravindra,V Puthur,RA Jadeja,6,0,6,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,18,1,RA Jadeja,Naman Dhir,R Ravindra,2,0,2,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,18,2,RA Jadeja,Naman Dhir,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,18,3,RA Jadeja,Naman Dhir,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,18,4,RA Jadeja,Naman Dhir,R Ravindra,0,0,0,,1,RA Jadeja,run out,RD Rickelton
1473440,2,Chennai Super Kings,Mumbai Indians,18,5,MS Dhoni,Naman Dhir,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,18,6,MS Dhoni,Naman Dhir,R Ravindra,0,0,0,,0,,,
1473440,2,Chennai Super Kings,Mumbai Indians,19,1,R Ravindra,MJ Santner,MS Dhoni,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,0,1,AK Markram,MA Starc,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,0,2,AK Markram,MA Starc,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,0,3,AK Markram,MA Starc,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,0,4,AK Markram,MA Starc,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,0,5,AK Markram,MA Starc,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,0,6,MR Marsh,MA Starc,AK Markram,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,1,1,AK Markram,AR Patel,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,1,2,AK Markram,AR Patel,MR Marsh,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,1,3,AK Markram,AR Patel,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,1,4,MR Marsh,AR Patel,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,1,5,MR Marsh,AR Patel,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,1,6,MR Marsh,AR Patel,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,2,1,AK Markram,MA Starc,MR Marsh,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,2,2,AK Markram,MA Starc,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,2,3,MR Marsh,MA Starc,AK Markram,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,2,4,MR Marsh,MA Starc,AK Markram,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,2,5,MR Marsh,MA Starc,AK Markram,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,2,6,MR Marsh,MA Starc,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,3,1,AK Markram,AR Patel,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,3,2,MR Marsh,AR Patel,AK Markram,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,3,3,MR Marsh,AR Patel,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,3,4,MR Marsh,AR Patel,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,3,5,MR Marsh,AR Patel,AK Markram,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,3,6,MR Marsh,AR Patel,AK Markram,2,0,2,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,4,1,AK Markram,V Nigam,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,4,2,MR Marsh,V Nigam,AK Markram,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,4,3,MR Marsh,V Nigam,AK Markram,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,4,4,AK Markram,V Nigam,MR Marsh,0,0,0,,1,AK Markram,caught,MA Starc
1473441,1,Lucknow Super Giants,Delhi Capitals,4,5,N Pooran,V Nigam,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,4,6,N Pooran,V Nigam,MR Marsh,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,1,MR Marsh,Mukesh Kumar,N Pooran,0,1,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,2,MR Marsh,Mukesh Kumar,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,3,N Pooran,Mukesh Kumar,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,4,MR Marsh,Mukesh Kumar,N Pooran,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,5,MR Marsh,Mukesh Kumar,N Pooran,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,6,MR Marsh,Mukesh Kumar,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,5,7,N Pooran,Mukesh Kumar,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,6,1,MR Marsh,V Nigam,N Pooran,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,6,2,MR Marsh,V Nigam,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,6,3,N Pooran,V Nigam,MR Marsh,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,6,4,N Pooran,V Nigam,MR Marsh,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,6,5,N Pooran,V Nigam,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,6,6,N Pooran,V Nigam,MR Marsh,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,7,1,MR Marsh,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,7,2,MR Marsh,Kuldeep Yadav,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,7,3,N Pooran,Kuldeep Yadav,MR Marsh,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,7,4,N Pooran,Kuldeep Yadav,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,7,5,N Pooran,Kuldeep Yadav,MR Marsh,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,7,6,N Pooran,Kuldeep Yadav,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,1,MR Marsh,MM Sharma,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,2,N Pooran,MM Sharma,MR Marsh,0,1,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,3,N Pooran,MM Sharma,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,4,MR Marsh,MM Sharma,N Pooran,0,1,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,5,MR Marsh,MM Sharma,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,6,N Pooran,MM Sharma,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,7,MR Marsh,MM Sharma,N Pooran,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,8,8,MR Marsh,MM Sharma,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,9,1,N Pooran,Kuldeep Yadav,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,9,2,MR Marsh,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,9,3,MR Marsh,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,9,4,MR Marsh,Kuldeep Yadav,N Pooran,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,9,5,MR Marsh,Kuldeep Yadav,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,9,6,N Pooran,Kuldeep Yadav,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,10,1,N Pooran,MM Sharma,MR Marsh,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,10,2,N Pooran,MM Sharma,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,10,3,MR Marsh,MM Sharma,N Pooran,0,1,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,10,4,N Pooran,MM Sharma,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,10,5,MR Marsh,MM Sharma,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,10,6,N Pooran,MM Sharma,MR Marsh,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,11,1,MR Marsh,Mukesh Kumar,N Pooran,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,11,2,MR Marsh,Mukesh Kumar,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,11,3,N Pooran,Mukesh Kumar,MR Marsh,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,11,4,MR Marsh,Mukesh Kumar,N Pooran,0,0,0,,1,MR Marsh,caught,T Stubbs
1473441,1,Lucknow Super Giants,Delhi Capitals,11,5,RR Pant,Mukesh Kumar,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,11,6,RR Pant,Mukesh Kumar,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,12,1,N Pooran,T Stubbs,RR Pant,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,12,2,N Pooran,T Stubbs,RR Pant,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,12,3,N Pooran,T Stubbs,RR Pant,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,12,4,N Pooran,T Stubbs,RR Pant,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,12,5,N Pooran,T Stubbs,RR Pant,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,12,6,N Pooran,T Stubbs,RR Pant,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,13,1,RR Pant,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,13,2,RR Pant,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,13,3,RR Pant,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,13,4,RR Pant,Kuldeep Yadav,N Pooran,0,0,0,,1,RR Pant,caught,F du Plessis
1473441,1,Lucknow Super Giants,Delhi Capitals,13,5,DA Miller,Kuldeep Yadav,N Pooran,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,13,6,DA Miller,Kuldeep Yadav,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,14,1,DA Miller,MA Starc,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,14,2,N Pooran,MA Starc,DA Miller,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,14,3,N Pooran,MA Starc,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,14,4,DA Miller,MA Starc,N Pooran,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,14,5,N Pooran,MA Starc,DA Miller,0,0,0,,1,N Pooran,bowled,
1473441,1,Lucknow Super Giants,Delhi Capitals,14,6,A Badoni,MA Starc,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,15,1,A Badoni,AR Patel,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,15,2,DA Miller,AR Patel,A Badoni,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,15,3,A Badoni,AR Patel,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,15,4,DA Miller,AR Patel,A Badoni,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,15,5,A Badoni,AR Patel,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,15,6,DA Miller,AR Patel,A Badoni,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,16,1,DA Miller,Kuldeep Yadav,A Badoni,0,1,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,16,2,A Badoni,Kuldeep Yadav,DA Miller,0,0,0,,1,A Badoni,caught,T Stubbs
1473441,1,Lucknow Super Giants,Delhi Capitals,16,3,SN Thakur,Kuldeep Yadav,DA Miller,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,16,4,SN Thakur,Kuldeep Yadav,DA Miller,0,0,0,,1,SN Thakur,run out,Abishek Porel
1473441,1,Lucknow Super Giants,Delhi Capitals,16,5,Shahbaz Ahmed,Kuldeep Yadav,DA Miller,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,16,6,Shahbaz Ahmed,Kuldeep Yadav,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,1,Shahbaz Ahmed,MM Sharma,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,2,DA Miller,MM Sharma,Shahbaz Ahmed,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,3,Shahbaz Ahmed,MM Sharma,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,4,DA Miller,MM Sharma,Shahbaz Ahmed,4,1,5,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,5,DA Miller,MM Sharma,Shahbaz Ahmed,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,6,Shahbaz Ahmed,MM Sharma,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,17,7,DA Miller,MM Sharma,Shahbaz Ahmed,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,18,1,Shahbaz Ahmed,MA Starc,DA Miller,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,18,2,DA Miller,MA Starc,Shahbaz Ahmed,1,0,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,18,3,Shahbaz Ahmed,MA Starc,DA Miller,4,0,4,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,18,4,Shahbaz Ahmed,MA Starc,DA Miller,0,0,0,,1,Shahbaz Ahmed,caught,T Vijay
1473441,1,Lucknow Super Giants,Delhi Capitals,18,5,Ravi Bishnoi,MA Starc,DA Miller,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,18,6,Ravi Bishnoi,MA Starc,DA Miller,0,0,0,,1,Ravi Bishnoi,bowled,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,1,DA Miller,MM Sharma,DS Rathi,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,2,DA Miller,MM Sharma,DS Rathi,0,1,1,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,3,DA Miller,MM Sharma,DS Rathi,2,0,2,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,4,DA Miller,MM Sharma,DS Rathi,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,5,DA Miller,MM Sharma,DS Rathi,0,0,0,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,6,DA Miller,MM Sharma,DS Rathi,6,0,6,,0,,,
1473441,1,Lucknow Super Giants,Delhi Capitals,19,7,DA Miller,MM Sharma,DS Rathi,6,0,6,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,0,1,J Fraser-McGurk,SN Thakur,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,0,2,F du Plessis,SN Thakur,J Fraser-McGurk,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,0,3,J Fraser-McGurk,SN Thakur,F du Plessis,0,0,0,,1,J Fraser-McGurk,caught,A Badoni
1473441,2,Delhi Capitals,Lucknow Super Giants,0,4,Abishek Porel,SN Thakur,F du Plessis,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,0,5,Abishek Porel,SN Thakur,F du Plessis,0,0,0,,1,Abishek Porel,caught,N Pooran
1473441,2,Delhi Capitals,Lucknow Super Giants,0,6,Sameer Rizvi,SN Thakur,F du Plessis,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,1,1,F du Plessis,M Siddharth,Sameer Rizvi,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,1,2,Sameer Rizvi,M Siddharth,F du Plessis,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,1,3,Sameer Rizvi,M Siddharth,F du Plessis,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,1,4,Sameer Rizvi,M Siddharth,F du Plessis,0,0,0,,1,Sameer Rizvi,caught,RR Pant
1473441,2,Delhi Capitals,Lucknow Super Giants,1,5,AR Patel,M Siddharth,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,1,6,F du Plessis,M Siddharth,AR Patel,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,2,1,AR Patel,DS Rathi,F du Plessis,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,2,2,AR Patel,DS Rathi,F du Plessis,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,2,3,AR Patel,DS Rathi,F du Plessis,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,2,4,AR Patel,DS Rathi,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,2,5,F du Plessis,DS Rathi,AR Patel,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,2,6,F du Plessis,DS Rathi,AR Patel,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,3,1,AR Patel,M Siddharth,F du Plessis,6,0,6,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,3,2,AR Patel,M Siddharth,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,3,3,F du Plessis,M Siddharth,AR Patel,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,3,4,F du Plessis,M Siddharth,AR Patel,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,3,5,F du Plessis,M Siddharth,AR Patel,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,3,6,F du Plessis,M Siddharth,AR Patel,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,1,AR Patel,SN Thakur,F du Plessis,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,2,AR Patel,SN Thakur,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,3,F du Plessis,SN Thakur,AR Patel,6,0,6,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,4,F du Plessis,SN Thakur,AR Patel,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,5,F du Plessis,SN Thakur,AR Patel,0,1,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,6,F du Plessis,SN Thakur,AR Patel,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,4,7,F du Plessis,SN Thakur,AR Patel,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,5,1,F du Plessis,DS Rathi,AR Patel,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,5,2,AR Patel,DS Rathi,F du Plessis,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,5,3,AR Patel,DS Rathi,F du Plessis,0,0,0,,1,AR Patel,caught,N Pooran
1473441,2,Delhi Capitals,Lucknow Super Giants,5,4,T Stubbs,DS Rathi,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,5,5,F du Plessis,DS Rathi,T Stubbs,0,5,5,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,5,6,F du Plessis,DS Rathi,T Stubbs,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,5,7,T Stubbs,DS Rathi,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,6,1,T Stubbs,Ravi Bishnoi,F du Plessis,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,6,2,F du Plessis,Ravi Bishnoi,T Stubbs,6,0,6,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,6,3,F du Plessis,Ravi Bishnoi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,6,4,F du Plessis,Ravi Bishnoi,T Stubbs,0,0,0,,1,F du Plessis,caught,DA Miller
1473441,2,Delhi Capitals,Lucknow Super Giants,6,5,Ashutosh Sharma,Ravi Bishnoi,T Stubbs,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,6,6,T Stubbs,Ravi Bishnoi,Ashutosh Sharma,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,7,1,Ashutosh Sharma,DS Rathi,T Stubbs,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,7,2,T Stubbs,DS Rathi,Ashutosh Sharma,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,7,3,Ashutosh Sharma,DS Rathi,T Stubbs,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,7,4,Ashutosh Sharma,DS Rathi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,7,5,Ashutosh Sharma,DS Rathi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,7,6,Ashutosh Sharma,DS Rathi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,8,1,T Stubbs,Ravi Bishnoi,Ashutosh Sharma,6,0,6,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,8,2,T Stubbs,Ravi Bishnoi,Ashutosh Sharma,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,8,3,Ashutosh Sharma,Ravi Bishnoi,T Stubbs,4,0,4,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,8,4,Ashutosh Sharma,Ravi Bishnoi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,8,5,Ashutosh Sharma,Ravi Bishnoi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,8,6,Ashutosh Sharma,Ravi Bishnoi,T Stubbs,0,0,0,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,9,1,T Stubbs,Prince Yadav,Ashutosh Sharma,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,9,2,Ashutosh Sharma,Prince Yadav,T Stubbs,2,0,2,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,9,3,Ashutosh Sharma,Prince Yadav,T Stubbs,1,0,1,,0,,,
1473441,2,Delhi Capitals,Lucknow Super Giants,9,4,T Stubbs,Prince Yadav,Ashutosh Sharma,0,0,0,,0,,,
